Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
17,2331,15,151,19,528,4653,509
18,2332,122,202,20,530,1482,3
19,2,30,153,63,591,4682,26
144,3,34,198,21,650,9037,32
20,4,36,235,24,656,3005,9
21,35,38,329,25,657,7651,18
22,34,40,203,26,1025,93,20
23,22,42,150,27,1026,6524,462
24,1,213,154,29,1027,8364,284
25,1,424,328,64,1029,1729,476
26,2,143,216,268,1032,8813,502
27,3,141,205,67,1034,231,31
28,168,44,512,87,1062,464,513
145,250,146,201,30,1063,134,402
4962,273,294,146,68,1064,8551,382
4280,298,300,214,69,1065,121,319
4496,300,427,332,153,1076,347,341
150,301,151,331,70,1077,209,342
4104,302,299,540,274,2741,3282,245
4105,303,115,27,120,2742,6866,408
30,304,109,138,275,2744,6382,290
154,305,307,46,167,2745,9166,65
1548,319,57,125,806,2746,3903,94
4960,2320,30,149,448,2747,4453,5
1563,2321,69,536,36,2865,3214,442
4963,2322,202,148,42,2941,6098,471
132,2323,206,535,48,3989,7106,494
133,2324,208,330,50,4135,7404,496
1,2325,431,89,51,5722,1601,246
1521,2326,74,2097,85,7008,4183,444
1522,2,82,3614,52,7009,7585,456
1523,3,90,1,53,7010,2855,424
134,41,100,190,54,7011,6761,4
4266,45,1,230,1,7012,6395,505
135,115,106,289,55,7013,1047,500
136,146,111,235,56,7014,2281,1
2,758,2,160,2,7015,1550,443
1525,759,115,236,101,7016,6359,451
137,1027,117,209,102,7017,1362,448
139,1029,122,99,103,7018,43,490
4,1030,125,97,57,7019,5623,431
5,1031,128,34,149,7020,7369,442
6,1032,134,81,58,7021,342,14
7,1033,3,1342,59,7022,5902,7
8,1452,4,96,3,7023,6677,380
9,6079,137,231,104,7024,2672,449
10,6732,147,305,105,7026,6075,452
11,6733,156,303,60,7027,529,432
12,6734,157,333,712,7028,8123,458
14,6735,163,296,61,7029,7381,408
15,6736,169,86,268,7030,5460,440
16,6737,174,93,2250,7031,6640,38
17,6738,6,87,4,10315,4219,532
18,6743,183,36,7379,5,7390,504
143,1,190,85,7380,12,4190,280
19,6603,153,3,303,14,5867,11
20,6605,7,91,5,16,1221,20
21,6606,8,35,6,22,8965,9
22,6607,9,88,7,26,2348,37
23,1,11,84,8,28,508,22
24,564,13,90,9,31,7143,15
25,568,15,22,10,36,59,24
27,569,17,33,11,40,8641,26
144,570,19,274,12,43,9336,18
4961,571,10,37,13,53,8738,30
4495,572,21,92,14,56,321,8
149,573,12,24,15,63,8993,31
4103,574,23,94,16,64,9219,27
29,575,25,302,17,74,5590,32
153,576,27,211,18,78,2006,13
4959,1,14,100,19,89,2490,506
1550,2,121,113,62,91,4969,6
4960,6,29,89,20,101,4419,25
4349,7,16,298,21,108,5658,36
4972,9,31,297,22,109,1766,29
1520,10,33,92,23,119,1468,35
1521,11,35,1859,24,128,4689,12
1522,12,37,525,25,129,4309,21
133,13,39,76,26,135,855,39
4265,14,18,4299,27,145,7714,23
134,15,41,204,28,153,2988,459
135,16,212,524,63,157,3328,279
1,18,216,449,275,176,2597,354
1523,21,219,525,151,192,7406,373
1524,23,225,498,200,193,2409,473
136,25,142,388,66,200,1004,499
138,26,140,386,86,206,6670,438
3473,27,151,323,87,224,8416,34
2,28,43,370,29,244,1389,510
2156,29,145,516,67,262,4252,211
3,30,231,1631,117,282,6949,338
4,31,150,385,273,283,7724,220
5,32,237,520,7389,284,3719,57
6,33,241,403,276,310,415,97
7,34,31,380,35,383,3773,2
8,35,68,1568,41,423,144,439
9,303,168,16,46,424,7122,511
10,305,152,14,711,428,1576,536
11,306,201,44,47,521,9170,468
12,307,203,7,48,582,8428,446
13,308,205,375,49,650,6507,491
14,309,207,382,50,689,7687,493
15,310,210,376,51,697,5266,467
16,311,115,325,98,708,8437,507
17,312,73,374,84,710,5237,509
142,314,105,329,54,711,882,504
18,756,110,292,55,713,6914,3
19,936,1,198,1,714,2268,447
20,1448,114,324,100,1529,10012,455
21,1449,116,377,101,2943,3395,452
22,3157,121,373,102,3774,1555,494
23,3160,124,199,56,3775,8190,435
24,5015,127,311,148,4785,1106,446
25,6724,133,322,57,4786,9688,10
26,6729,2,15,58,4787,10383,3
143,6730,3,326,2,4788,9785,453
4960,6731,146,381,104,4789,1368,456
4278,6732,155,313,59,4790,10040,462
4494,6733,162,195,60,4791,10266,7
148,6734,6,196,4,4793,9710,16
4102,6735,7,13,5,4794,6637,5
28,6737,8,500,6,4795,3053,33
152,6738,10,389,7,4796,3537,18
158,6739,12,481,8,4797,753,11
4980,5,14,402,9,4799,6016,20
4981,8,16,378,10,4801,5466,22
4982,9,18,9,11,4806,6705,14
4983,10,9,8,12,4807,2813,4
4984,11,11,197,14,4808,2515,27
4985,12,22,364,15,4809,3132,23
4986,13,24,6,16,4810,4930,28
137,14,26,5,17,4811,9229,9
3472,15,13,3,18,4812,10648,510
2548,17,120,4,61,6175,7981,2
2,18,28,6061,19,7521,4643,21
3,20,15,1,20,9134,1404,32
4,22,30,2,21,9393,2091,25
5,23,32,150,22,9513,2330,31
6,25,34,33,23,10303,974,8
7,26,36,3220,24,10304,1208,17
8,27,38,386,25,10309,5733,19
9,28,40,384,27,10310,187,463
12,29,211,414,62,10311,7781,283
13,30,215,377,274,10312,7039,377
14,31,224,5,199,10313,5118,477
16,35,141,12,65,68,6298,503
141,36,139,6,85,556,3877,30
19,37,42,45,28,1367,7048,514
20,38,144,78,66,7104,5525,342
21,616,149,172,272,8117,879,343
22,3793,297,46,118,8623,8623,246
23,3821,113,3,273,8922,166,409
24,7619,107,171,165,9317,6801,325
25,8439,301,355,278,9928,8994,6
142,26,67,44,40,9983,8396,443
4101,31,200,11,46,10011,21,472
27,32,202,57,47,10045,8651,450
151,33,204,175,48,10095,8877,495
1,34,206,174,49,10103,8321,497
2,35,209,383,50,10116,5248,471
3,36,81,130,51,10117,1664,448
5,37,114,379,97,10130,5316,504
6,38,72,378,83,10140,1424,521
8,4283,176,173,98,10148,1126,444
9,6060,113,396,99,10156,3349,452
10,8438,115,394,100,10157,2197,449
11,8442,120,424,101,10164,5397,491
13,9,123,5,55,10165,2734,432
14,8,126,2,147,10172,3914,443
140,7,132,55,56,10180,4664,13
16,6,1,6,57,10187,1464,6
17,5,2,51,1,10193,2891,381
19,3,135,88,102,10199,3141,450
20,2,145,56,103,10204,6239,453
21,1,154,3,58,10209,378,459
24,1,161,181,59,10214,4417,409
4101,2,167,69,266,10216,2667,37
26,3,4,58,2,10219,5915,281
150,4,151,54,301,10222,6012,10
156,6,5,1,3,10225,2405,19
1,7,6,67,4,10228,6267,8
2,8,7,393,5,10231,2864,36
3,9,9,1,6,10234,48,21
4,10,11,388,7,10237,960,14
5,11,13,183,8,10240,1258,23
6,12,15,16,9,10243,641,25
7,14,17,2,10,10246,5546,17
8,15,8,28,11,10247,2048,29
9,16,19,9,12,10248,1306,7
10,17,10,391,13,10250,615,30
11,19,21,398,14,10252,565,26
12,21,23,392,15,10254,1856,31
13,120,25,341,16,10256,1315,12
14,933,12,390,17,10258,1885,507
139,1025,119,345,60,10259,6240,5
15,3154,27,308,18,10260,208,24
16,3156,14,214,19,10262,4854,35
17,3157,29,340,20,10263,2890,28
19,3158,31,393,21,10264,3727,34
20,6034,33,389,22,10265,5567,11
21,6038,35,215,23,10266,1068,20
22,6039,37,327,24,10267,6016,38
23,6040,16,338,25,10268,2566,22
5565,6041,39,31,26,10269,3261,460
145,6042,210,397,61,10270,5754,280
4099,6043,214,329,273,10271,2918,355
4100,6044,217,211,149,10272,3144,374
25,6045,223,212,198,10273,2588,474
149,6046,140,3,64,10274,485,500
5566,6047,138,3,84,10275,1887,33
4384,6048,41,394,27,10276,1656,511
5567,6049,143,7,65,10277,417,350
5568,6050,78,395,69,10278,3301,145
4608,6051,326,8,287,10279,4309,144
5569,10,329,213,288,10280,4607,143
5570,8,332,1417,289,10281,593,142
5571,123,334,2849,290,10282,897,171
5572,124,336,19,291,10283,3216,57
1,128,338,13,292,10284,1952,56
2,129,340,17,293,10285,5805,96
3,130,33,10,33,10286,3638,3
4,131,66,1,39,10287,5987,440
5,132,166,23,44,10288,920,512
6,133,150,2,709,10289,971,537
7,219,199,30,45,10290,7594,469
8,220,201,7,46,10291,6852,447
9,222,203,389,47,10292,4931,492
10,223,205,396,48,10293,6111,494
11,224,208,390,49,10294,3690,468
12,225,88,339,51,10295,6861,457
13,233,98,388,52,10296,3661,425
138,234,104,343,53,10297,694,506
14,235,109,306,54,10298,5338,501
15,236,112,212,901,10299,692,544
16,237,174,338,96,10300,8436,510
17,239,111,391,97,10301,1819,527
18,240,113,387,98,5,21,450
19,241,270,213,99,8,6614,458
21,289,159,325,58,15,470,465
22,290,165,336,265,44,8112,415
144,291,370,29,1085,60,8807,524
4098,292,3,340,2,81,8209,4
4099,6713,4,395,3,94,208,13
24,6718,5,327,4,95,8464,2
148,6719,7,210,5,96,8134,30
154,6720,9,1,6,106,5061,15
1,5,11,392,7,115,3890,8
2,4,13,5,8,124,5129,17
3,4,15,393,9,125,2245,19
4,118,8,6,12,162,1237,1
5,219,19,211,13,187,939,24
6,220,21,378,14,188,1556,20
7,232,10,37,16,216,742,6
8,282,117,419,59,217,2663,513
9,284,27,426,19,218,1483,29
10,286,29,420,20,258,3904,22
11,293,31,369,21,259,733,28
12,294,33,418,22,277,3933,5
137,296,35,373,23,278,8288,14
13,755,14,336,24,303,2256,32
14,918,37,242,25,304,6902,16
15,1000,208,368,60,305,842,466
16,1757,136,421,83,410,5775,506
17,1954,39,417,26,414,7615,27
18,1956,141,243,64,470,980,517
19,2752,64,355,38,512,8064,9
20,3127,148,366,708,513,518,543
21,3130,197,59,44,574,1213,475
143,3131,199,370,45,575,615,453
4097,3132,201,425,46,637,7802,498
4098,3133,203,357,47,638,870,500
23,3134,206,239,48,1541,1096,474
147,3135,78,240,49,1546,540,451
152,3136,86,31,50,1547,2533,463
4343,3137,96,422,51,1548,3704,431
153,3138,102,35,52,1551,2465,512
4301,3139,107,423,53,1562,5349,507
1,3140,121,36,54,1564,6357,497
2,3141,130,241,55,1577,6655,449
3,3142,1,407,56,1579,3354,7
5,3143,1,4632,513,1581,409,27
6,3144,2,408,1,1582,6038,18
7,3145,3,413,2,1583,5849,29
8,3146,7,382,3,1584,1921,16
9,3147,9,389,5,1585,741,23
10,3148,13,383,6,1586,3162,12
11,3149,4,381,8,1587,3191,20
12,3150,15,336,9,1588,7546,8
13,3151,6,299,10,1589,1514,30
16,3152,19,205,11,1590,6160,11
18,3153,21,331,13,1591,1584,6
20,3,115,384,14,1592,5033,544
142,4,23,380,58,1593,6873,32
4096,5,10,318,16,1594,7322,13
146,6,27,329,17,1595,1260,9
4952,7,29,388,19,1596,7060,3
4342,8,31,202,20,1597,1838,26
1,9,35,6,21,1598,1791,15
2,10,145,385,24,1599,2962,476
3,11,37,2,83,1600,1723,4
4,12,139,204,25,1601,5913,548
5,13,74,1563,63,1602,2692,387
6,14,3,4595,67,3149,333,24
7,15,423,7,55,3179,1180,243
8,16,1,1,1,3180,1241,9
9,17,2,50,2,3199,1930,2
10,19,4,1,3,3200,1270,26
135,882,6,46,4,4243,5625,11
11,9453,8,83,5,4579,407,4
12,915,10,177,6,4888,4239,13
13,920,12,51,7,4890,3505,15
14,921,3,2,8,5733,3112,7
15,922,14,2,9,5734,4952,19
16,923,5,176,10,7955,1683,3
17,3153,16,64,11,7960,5401,20
18,9999,18,53,12,8254,3181,16
19,14,20,360,13,8697,3876,21
141,13,7,49,14,10084,3278,2
4096,12,114,6,57,10085,5139,517
21,11,22,62,15,10086,3533,5
145,10,9,180,16,1,3759,14
151,9,24,179,17,6,3203,25
1,1,28,388,19,10,130,24
2,2,30,3,20,12,1041,1
3,7,32,4,21,17,2686,10
4,8,11,383,22,18,3694,28
5,12,34,178,23,20,3992,12
6,3092,428,11,10340,31,3375,206
7,3093,135,6,61,34,2421,484
8,3094,133,57,81,41,750,510
9,3106,144,8,82,46,2450,449
134,3107,36,53,24,51,6805,23
10,3108,138,90,62,56,773,521
11,3109,429,184,10346,65,5419,150
12,3110,344,58,187,72,2325,241
13,3111,431,5,427,82,4292,304
14,3112,433,9,428,87,6132,261
15,9983,435,183,501,89,503,278
16,9984,436,71,429,109,6581,221
17,9985,437,60,115,110,2001,65
18,1,439,367,431,117,2696,262
140,2,440,56,117,118,2098,64
4095,3,38,1,30,137,6319,86
20,4,4,69,54,144,2353,3
144,5,1,187,1,152,2579,11
149,6,3,186,2,155,2023,17
150,7,5,395,3,164,1050,2
4298,10,7,4,4,175,2221,5
1,12,9,3,5,177,3866,4
2,2,11,390,6,192,4874,6
3,9,2,185,7,193,5172,2
4,9271,13,19,8,202,1871,10
5,1,4,18,9,204,4555,12
6,8,15,13,10,224,4366,11
7,8401,17,51,11,227,3171,7
8,8402,19,2,12,245,29,12
133,8403,6,47,13,246,4384,7
9,3,113,84,56,262,1648,526
10,2,21,178,14,285,2998,14
11,1,8,52,15,314,4746,5
12,4,23,1,16,318,1871,16
13,1,25,3,17,345,3711,9
14,7,27,177,18,357,2924,15
15,5,29,65,19,384,4160,8
16,4,10,54,21,386,4422,19
17,3,33,361,22,480,5117,3
139,2,134,50,60,482,4519,493
4093,1,132,5,80,522,3898,519
19,6,143,63,81,526,4774,458
143,6,35,181,23,527,5000,14
4949,5,137,180,61,587,4444,530
4339,9,72,389,65,588,1371,369
1,8,5,2,53,589,200,6
2,7,448,385,2821,651,1439,505
3,6,138,384,98,653,2453,458
4,5,2,179,9345,1021,2751,28
5,4,4,1946,1,1029,470,13
6,3,6,4212,2,1042,3495,6
7,2,8,49,3,1043,3200,15
132,1,10,4,4,1044,7555,17
8,1,1,33,5,1045,1523,9
9,2,12,127,6,1046,6169,21
10,709,3,1,7,1047,1575,1
11,1761,14,52,8,1048,5042,22
13,1763,16,48,9,1058,6882,18
14,10,18,126,10,1059,247,23
15,9,5,14,11,1060,7331,4
16,7,112,3,12,1061,1251,515
138,2,20,310,55,1062,1946,3
4092,11,7,1,13,1063,1348,16
4093,5,22,12,14,1072,1603,27
18,4,24,130,15,1073,1829,20
142,876,26,129,16,1075,1273,26
1,878,28,338,17,1079,1800,3
2,879,30,53,18,1082,2971,12
3,881,9,334,19,1083,1732,30
4,883,32,54,20,2736,4616,14
5,9,133,333,21,8156,5624,482
6,1,131,128,59,10082,5922,508
131,13,142,45,79,5,4355,447
7,15,34,82,80,11,1677,25
8,16,136,176,22,16,2969,519
9,17,27,50,60,17,4775,45
10,20,99,3,63,30,1842,414
11,21,71,1,159,33,3682,358
12,6036,29,175,64,40,2953,49
13,6037,90,63,150,44,4131,88
14,6039,40,52,28,45,4451,5
15,6040,6,359,52,50,5146,441
4092,6041,148,48,705,55,4548,449
17,6042,165,7,2243,64,3869,376
141,6043,63,61,77,71,4803,15
5565,6044,2,179,1,75,5029,22
1,6045,4,178,2,81,4473,13
2,6046,6,387,3,88,1400,19
3,6047,1,5,5,108,1416,7
5,6048,10,382,6,109,2424,29
130,6049,1,177,7,116,2722,6
6,6050,12,1486,8,117,2044,10
7,6051,14,37,9,136,6032,5
9,6052,16,131,10,143,1386,24
10,24,3,5,11,151,9130,31
11,1,18,44,12,154,673,12
12,7,5,130,13,163,7308,2
14,5389,24,18,16,174,224,16
136,5390,28,7,18,176,8806,14
4090,5391,30,3,20,191,8903,510
4091,5392,131,52,58,192,486,536
16,5393,129,16,78,203,9158,547
140,5394,134,134,59,223,9384,375
1,8740,139,342,265,226,5755,442
2,3766,97,49,158,244,4584,476
3,3794,2,338,1,245,5823,7
4,8708,4,50,2,261,2939,2
129,8711,6,337,3,284,1931,4
5,1,3,132,4,313,1633,4
6,5383,8,94,5,317,4646,8
7,5388,1,32,6,344,3098,14
8,1,10,85,7,356,3519,9
9,1,12,81,8,385,5359,5
10,3,14,93,9,479,1276,10
11,4,1,19,10,481,5808,9
12,5,108,30,53,521,2774,528
13,6,16,277,11,525,3469,16
135,8706,3,34,12,526,2871,3
27,5,18,89,13,586,5546,14
28,8402,20,21,14,587,3126,7
4089,8403,22,97,15,588,3352,13
4090,8405,24,96,16,650,2796,10
15,2,26,305,17,652,277,1
139,1,5,86,18,1041,1448,17
30,3,28,1066,19,1042,1465,1
31,954,129,1059,57,1043,4322,495
2418,955,138,301,78,1044,209,460
32,3293,30,87,20,1045,3093,12
5564,5784,132,300,58,1046,4101,532
1,5785,67,95,62,1047,4399,371
2,4,10,1056,50,1057,1120,8
3,1,59,1094,75,1058,570,9
128,8401,2,1068,9342,1059,5681,11
4,8405,4,1067,1,1060,4264,3
5,8406,5,1,2,1061,6202,15
6,6363,6,126,3,1062,7744,7
7,6367,3,179,4,1066,1127,16
8,6368,8,175,5,1071,713,12
9,6369,10,1,6,1072,5922,17
10,6370,12,113,7,1081,1162,2
11,482,1,124,8,1082,7420,521
12,2967,106,183,9,2735,8115,9
4088,4550,14,128,52,2765,7517,10
14,4593,1,183,10,10075,900,21
138,6034,16,115,11,10076,7772,14
4944,6037,18,3,12,10077,7998,20
4334,6038,20,2,13,10078,7442,3
1,6039,22,211,14,10079,4369,6
2,6040,24,207,15,10080,4437,24
127,8,3,206,16,7,545,8
3,7,26,1,17,9,247,488
4,6,127,1768,18,11,3468,453
5,5,136,4390,56,17,6493,19
6,4,28,53,77,21,6617,525
7,3,130,49,19,23,8457,39
8,2,21,125,57,26,1822,364
9,1,65,13,60,31,8906,43
10,1,23,2,61,35,324,454
11,2,84,309,147,38,371,382
133,3,57,2,74,48,227,2
4087,4,2,57,1,51,8644,6
4088,5,7,11,2,59,28,6
13,2,4,129,3,62,254,16
137,8309,5,128,4,69,302,7
1,8310,6,337,5,73,3375,3
2,5184,8,54,6,79,4546,8
3,6,10,333,7,84,3307,11
4,9,3,55,8,96,6191,530
5,5,104,332,51,103,7199,18
6,6,12,127,9,104,7497,1
7,7,1,4,10,114,1840,12
8,2,14,66,11,123,2289,5
9,1,16,55,12,124,6293,11
10,7,18,362,13,130,6988,12
132,3,20,51,14,140,6390,3
4087,2,22,4,15,148,2027,15
12,1,1,64,16,174,6645,1
125,1,24,182,17,187,6871,497
1,2,125,181,55,188,6315,523
2,9171,123,390,75,195,3242,10
3,1,26,1,18,201,2071,534
4,1,128,2,56,219,426,362
5,2,133,385,262,239,582,429
6,1,91,174,155,257,6635,463
7,7,9,62,1,277,449,8
8,1,2,51,2,278,8133,4
9,1,7,358,3,279,8828,18
131,2,4,47,4,378,8230,5
11,3,6,8,5,418,187,1
135,4,8,60,6,419,8485,6
4941,5,5,178,7,514,8711,13
4331,6,102,177,50,577,8155,532
5561,7,10,386,8,645,5082,20
1,8,3,5,9,684,3911,1
3,9,12,381,10,692,1258,10
4,8719,14,176,11,705,960,3
5,8720,18,1943,13,707,4181,14
6,8721,20,4215,14,708,7206,5
8,1,1,1,15,709,6974,13
5561,2,22,11,16,4781,8582,3
130,3,123,15,54,4784,8679,499
4084,4,121,70,74,4789,262,525
4085,5,132,2,75,4790,8934,464
10,6,24,116,17,4791,9160,8
134,7,126,324,55,4792,5531,536
5006,8,16,2437,47,4796,791,12
5562,9,105,67,88,4802,4360,461
4273,10,107,320,89,4803,5599,469
5563,11,11,68,1,4804,2715,12
5564,12,2,319,2,4814,1707,10
5565,13,13,114,3,4815,1409,13
5566,7074,15,2345,4,4816,5653,9
5567,7076,17,2410,5,4817,6645,14
5568,9218,4,2,6,6170,7561,5
5569,9219,111,2376,49,6172,4375,524
5570,9219,19,2427,7,6175,8344,12
5571,10,6,2440,8,6176,692,7
5572,1,21,2395,9,6177,3168,18
5573,2,23,2424,10,8939,1950,11
5574,3,25,2402,11,9129,3458,17
5575,4,27,2428,12,9130,765,6
2,5,29,2377,13,9482,8904,3
3,6,8,2439,14,9483,93,21
4,7,31,2434,15,10072,835,5
5,1,141,2430,74,820,8874,456
7,2,33,2425,16,1308,5747,16
4932,4,135,1,54,3798,5539,528
129,3,462,4,2894,4726,97,173
4083,2,41,59,22,7113,8320,79
4084,1,7,9,46,8368,352,4
9,2,53,127,71,8610,578,22
133,1,9,335,1,8611,3051,1
139,1,2,1,2,8612,1698,3
1,1,4,56,3,8941,4222,17
3,1,7,331,5,9199,2983,536
4,2,100,57,48,9307,5867,24
5,3,8,330,6,9896,6875,5
6,1,5,125,7,9909,7173,1
5574,1,12,42,9,9910,6556,5
4668,2,14,311,10,9920,598,18
4082,3,16,298,11,9931,343,9
4083,4,18,180,12,9941,117,7
8,1,20,181,14,9951,673,503
132,4,121,28,52,9961,3746,529
2,962,119,854,72,9969,4258,468
3,967,130,7,73,9975,10118,4
4,9440,22,24,15,9981,3678,540
5,9441,124,364,53,9986,6562,469
127,2,18,23,45,9991,7570,16
4081,1,11,182,457,9995,7868,23
4082,4,13,13,413,9999,255,19
7,3,15,131,1,10003,481,24
131,2,2,130,2,10006,75,5
2,1,109,339,3,10009,3148,514
4,1,17,52,4,10010,4319,2
126,9227,4,335,47,10012,3080,17
4080,5833,19,53,5,10015,5964,28
4081,5,21,334,6,10018,6972,21
130,3,23,129,7,10020,7270,27
1,2,25,186,8,10022,8898,4
2,1,27,394,9,10024,5269,13
3,1,6,3,10,10026,4098,31
123,207,29,390,11,10028,5337,15
4143,9226,130,2,12,10030,2453,481
125,9227,16,184,13,10032,1147,47
4079,9228,18,118,51,10034,226,43
4080,902,128,117,349,10036,330,507
5,1370,139,326,350,10038,3403,446
129,5043,31,3257,71,10040,9988,26
4150,5824,133,1981,72,10042,7366,518
5572,5827,155,65,14,10044,4574,312
1,5828,161,322,52,10045,3335,310
2,5829,170,66,352,10046,6219,354
124,5830,175,321,353,10047,7227,257
4078,5831,471,116,621,10048,7525,60
4,7,17,1917,354,10049,6856,41
128,6,15,1,109,10050,6967,34
4934,5,14,1,343,10051,556,40
4935,4,43,208,344,10052,3629,89
4324,3,56,183,345,10053,4800,10
5572,2,9,204,20,10054,3561,538
1,1,73,203,26,10055,7453,6
4077,2,33,2,44,10056,7751,37
3,3,2,1765,1,10057,4530,4
127,6,4,170,2,10058,8364,1
4076,7,9,4393,3,10059,1505,18
4077,8,98,1,46,10060,3569,537
2,9,6,209,4,10061,3073,25
126,11,7,205,5,10062,3005,6
130,12,8,204,6,10063,6897,5
6089,13,10,1,7,10064,7195,2
1524,14,12,4,8,10065,68,4
213,16,14,392,9,10066,2816,19
626,17,16,5,10,10067,3824,10
2,182,5,210,11,10068,4122,8
630,7472,18,269,12,10069,320,8
631,7473,117,6,70,10070,4796,530
632,7474,20,169,13,3,1341,3
3,7475,122,13,51,10,2691,541
634,7476,127,15,257,39,365,369
1531,7477,85,73,150,48,771,436
1532,7478,2,8,1,55,2086,5
1533,7479,11,9,2,76,2398,14
6489,7480,96,11,45,89,3654,533
6490,7481,4,13,3,90,4516,21
6491,7482,9,12,4,91,3904,2
1546,7483,6,79,5,101,607,9
1547,7484,8,88,6,110,4568,2
124,7485,10,29,7,119,401,8
628,9185,12,74,8,157,3596,15
629,9186,14,75,9,183,1835,6
630,4,7,85,10,210,1073,12
1,1,16,77,11,211,4070,4
632,3,117,78,49,212,4536,500
1529,6617,115,205,69,213,298,526
1530,6622,126,81,70,252,2857,465
6487,2,18,82,12,253,1627,7
6488,1,120,84,50,254,4425,537
6489,10510,47,86,67,298,3745,19
1544,5,13,85,1,299,4675,26
1545,4,2,6,2,464,1378,7
10226,3,11,15,3,465,5339,4
9222,2,4,1,4,506,4367,3
3003,1,6,2,5,508,1064,3
9223,1,8,12,6,566,302,20
191,2,10,4,7,567,4841,11
2,3,12,5,8,568,5307,7
1871,4,9,1,9,569,3140,9
1872,5,14,2,10,633,2725,505
1873,6,115,7,48,1286,4299,470
115,7,124,5,69,1536,5531,2
5,8,16,1562,11,1541,8487,471
4358,9,60,15,66,1546,5389,519
116,11,107,15,409,1557,1931,7
6,178,15,23,43,1572,358,12
117,1245,2,19,1,1574,1714,23
607,1250,17,1483,2,1576,7990,16
7,1251,19,1,3,1579,2021,22
8,1252,21,3,4,1580,309,1
1875,1253,23,5402,5,1581,6021,8
1,1254,25,32,6,1584,3102,26
2,1255,4,1549,7,1587,8180,10
22,1256,27,1468,8,1588,6144,486
18,1257,128,39,9,1592,5959,21
15,1258,29,5385,47,1596,2668,523
5,1259,131,21,10,1605,3413,351
6,1260,136,47,48,1606,3940,418
4388,1262,94,77,254,1607,1301,64
4342,1263,585,1130,147,1608,188,36
8,97,19,1211,106,1609,5547,29
9,1,17,853,339,1610,3281,84
10,2,45,64,340,1611,1653,15
1,5,54,71,16,1612,4510,452
87,12,71,7,22,1613,1095,543
4388,18,92,4988,42,2697,2362,512
2,19,13,74,1,3174,932,19
23,22,4,36,3,3194,382,23
19,23,6,63,4,3195,4452,29
4389,44,8,30,5,4248,5241,6
4390,46,10,1290,6,4883,428,15
3,10379,12,9,8,4884,688,17
4,4,192,26,7363,5576,5919,403
6,7,113,1083,46,5594,3752,479
4391,1,111,1164,66,7337,1607,505
7,3,122,7,67,8249,4163,444
8,2,14,10,9,9192,831,28
2395,1,116,16,47,9891,7410,516
9,2,201,17,7505,9892,2287,431
4392,7475,209,5370,7364,9893,2721,439
4393,7477,214,2,134,9894,2699,155
4394,4,218,27,7365,3,4872,408
4395,3,223,11,7366,11,4322,402
4396,2,229,15,7367,17,1929,417
1,1,234,16,7368,27,512,367
2992,11,241,3,7370,39,2986,401
