Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM strict
5,133,32,745,74,32,1114,370
17,164,51,758,1322,34,4,160
280,165,137,608,1289,39,1911,553
256,166,71,125,1286,43,865,550
10,167,70,17,1282,55,1032,558
588,168,69,66,23,67,542,549
8,169,68,2095,24,74,1945,547
21,170,67,2092,25,75,1322,546
20,171,66,2096,1253,76,767,158
1,172,106,2087,1252,78,2145,129
487,173,112,67,121,81,5,118
19,222,165,8,122,84,613,239
88,640,173,68,123,89,890,162
89,41,64,443,125,93,1333,159
90,38,518,806,126,97,1471,561
91,37,1446,47,127,104,880,694
49,36,1447,827,128,110,643,945
5,20,508,176,885,113,896,101
4,19,295,1142,49,126,1023,134
3,18,93,800,328,138,249,237
484,17,187,801,65,154,1038,31
2,16,302,337,418,173,37,1149
117,9,197,586,69,179,1192,336
118,8,844,1757,1189,184,102,150
486,7,419,38,70,185,1012,24
20,6,306,205,71,187,1141,28
48,5,309,225,44,207,971,58
6,4,202,210,1117,216,808,30
5,3,328,54,1081,252,571,193
4,2,343,1469,143,268,17,200
483,35,1503,60,159,287,337,573
3,36,681,1,579,292,263,618
125,37,1,14,1,300,659,14
252,38,2,300,2,301,1055,229
561,39,3,941,3,309,1136,364
501,133,4,1769,4,318,544,367
69,134,735,1754,5,319,495,182
43,138,270,1760,7,320,511,392
34,190,582,1770,8,321,240,451
31,301,15,1753,12,346,822,5
1,420,501,1763,11,355,120,613
285,421,1,399,129,356,783,603
48,773,2,3,130,359,56,602
49,774,3,1,1,394,415,215
9,42,736,2,2,396,150,350
128,41,271,3,3,399,1888,353
2,16,583,4,4,402,1571,196
51,10,14,7,6,428,342,378
607,9,686,5,7,429,107,437
269,8,689,5,11,436,1146,9
4,7,47,6,1275,439,176,118
124,6,1490,5,274,440,1738,741
251,5,1106,6,223,460,1421,662
560,2,514,5,112,469,192,862
500,1,850,3,1470,470,43,419
68,2,88,7,229,491,996,246
44,5,22,4,649,496,26,933
40,52,24,1,244,497,317,954
35,53,32,10,246,508,1546,968
34,54,42,8,249,544,1781,5
33,55,1384,1838,6,580,988,6
32,56,86,1842,120,598,1848,7
284,80,85,1844,123,601,477,10
47,81,309,1843,4,610,650,512
48,82,706,1847,7,611,358,698
10,220,1473,1630,8,614,1906,710
127,288,1297,1340,11,635,1363,42
1,299,6,1375,7,637,1762,4
50,354,1,2,1355,638,742,53
606,356,430,9,798,639,1712,157
268,357,36,1203,159,640,1557,31
5,712,673,1318,23,642,1219,134
90,17,482,1198,1534,643,52,12
58,6,92,1208,1540,644,1626,872
123,75,19,1229,1545,645,1346,700
250,353,162,11,1547,656,1229,168
559,355,17,9,196,659,1464,142
499,356,45,57,47,681,582,699
67,2170,27,56,1719,691,70,697
45,12,79,102,1721,692,1539,696
33,11,867,97,1356,719,1482,901
8,10,99,93,1357,721,536,332
126,9,107,973,1358,770,1251,713
1563,8,77,952,14,789,345,243
48,7,76,985,80,791,740,543
10,4,75,21,81,872,286,335
11,1,97,12,29,886,1094,21
12,126,103,82,28,887,268,32
605,127,76,40,31,888,716,103
6,128,164,1,33,889,425,602
89,129,1452,10,34,896,1395,15
22,45,1453,41,35,1000,44,902
20,13,1454,42,38,1005,1626,252
1,12,688,22,1741,1032,220,716
2,11,1541,31,69,1100,1598,295
3,10,1542,176,1382,1122,1173,9
4,9,872,1982,212,1135,203,379
5,8,1543,18,89,1137,161,20
6,5,192,62,97,1138,236,307
7,3,1060,111,109,1139,322,877
8,2,1102,2,111,1202,235,852
49,1,7,46,135,1287,647,778
9,1,187,45,137,1289,1159,210
10,2,11,91,1576,1348,310,190
11,3,67,86,128,1359,253,191
1,4,207,104,1215,1394,1765,333
111,5,1438,962,138,1402,22,217
110,6,230,941,140,1416,884,978
112,7,72,974,144,1417,489,215
113,8,1544,10,59,1513,943,986
43,159,198,1,60,1516,135,720
38,160,220,71,1558,1528,1497,77
37,161,263,29,154,1533,513,46
36,162,64,12,169,1560,804,96
35,163,31,1,170,1561,166,718
626,164,266,30,269,1635,1273,245
149,165,379,31,728,1656,397,199
150,166,382,11,1247,1657,1009,795
151,167,384,20,1248,1658,369,1001
110,169,249,165,1673,1659,56,126
109,170,386,1971,1674,1660,1432,95
111,217,681,7,1675,1661,1068,995
112,635,894,51,1676,1662,1465,66
44,636,34,100,1679,1663,1551,62
39,637,344,48,8,1727,882,722
38,900,236,47,5,1748,1394,233
37,901,1083,93,1326,1766,75,225
36,48,473,88,1327,1767,18,278
625,47,270,102,1328,1768,2000,280
148,45,224,964,312,1779,213,279
149,43,228,943,1330,1812,1119,247
150,42,717,976,13,1844,724,723
2,20,728,12,1509,1845,1178,816
1,9,736,3,12,1852,370,743
1,6,836,73,11,1866,1732,965
752,5,347,31,1334,1869,748,294
753,4,62,10,1335,1871,1039,330
754,3,635,1,1336,1896,69,292
579,2,637,32,1337,1925,1508,433
32,1,1109,33,1340,1937,162,117
31,2,1114,484,9,1967,1551,586
5,3,1115,13,1701,1968,1244,434
3,133,59,22,147,1969,134,479
2,158,352,167,1486,1970,291,540
757,159,4,1973,173,1971,1667,337
751,160,353,9,260,1992,1303,508
752,161,355,53,1353,1993,1700,805
753,162,859,102,262,2,1786,649
4,163,356,255,1868,3,858,305
1,164,808,258,1870,4,270,453
512,165,52,92,996,6,961,336
77,166,359,11,1590,7,970,363
3,183,362,161,1397,8,844,457
84,184,1,42,1,9,469,135
85,356,2,43,2,12,1201,138
511,594,737,23,3,14,205,411
2,708,499,32,1496,15,1173,45
118,899,494,177,1495,18,748,55
327,900,487,2175,1493,22,675,52
87,10,480,1983,1492,23,628,43
88,7,471,19,1491,24,264,30
7,4,544,63,1432,25,661,283
6,3,538,112,1431,27,747,272
104,24,610,103,1188,29,1931,291
103,25,272,150,5,30,1814,163
159,132,584,31,6,34,1439,222
160,134,26,32,1169,35,231,148
113,135,25,12,1167,36,1175,147
353,136,191,21,1163,41,203,1297
267,137,24,166,1161,42,222,157
549,283,472,1972,1160,44,1598,1296
56,421,13,42,10,48,1816,224
57,14,391,8,1272,49,1234,236
55,11,1,52,1,50,1631,3
51,8,738,101,2,53,1717,546
167,7,2,254,28,66,789,260
2,6,3,27,31,72,1518,272
116,5,4,1970,133,73,1736,223
1,4,635,1725,63,75,235,92
2,1,618,2212,1506,81,1315,175
141,2,5,192,197,84,47,175
39,3,6,27,198,93,122,80
142,23,7,1256,200,95,355,59
256,24,674,1265,19,96,144,46
626,70,668,4,20,97,860,32
766,131,661,6,21,100,511,116
143,146,640,5,24,105,338,102
40,239,273,9,4,106,630,28
395,15,585,6,5,110,70,87
16,12,625,10,27,112,1107,138
79,9,8,12,85,115,219,39
297,8,675,15,12,116,327,80
561,7,671,1878,13,119,970,84
341,6,606,288,1490,120,698,165
435,5,614,5,29,134,317,172
246,2,597,7,32,137,251,35
158,1,615,142,34,147,729,157
159,1,586,104,35,156,959,108
112,2,9,2,9,161,1371,249
352,145,10,1,11,164,1198,100
266,154,11,5,32,166,1490,231
548,52,12,10,1253,172,930,219
55,47,13,6,8,174,1967,123
56,46,14,16,7,181,1079,359
56,45,406,11,6,185,1187,392
52,27,739,1882,1,189,1830,549
166,17,1,292,27,217,1558,263
3,16,2,9,30,220,543,275
93,15,3,3,132,224,1111,226
115,12,636,146,62,227,1589,89
1,11,619,108,1507,229,99,172
140,10,4,1,196,235,173,178
38,43,5,3,197,238,119,83
594,124,6,12,199,249,441,62
331,125,675,4,18,251,596,43
141,128,669,18,19,261,292,35
255,179,662,9,20,270,184,113
625,180,641,1884,23,276,459,99
765,53,274,294,3,293,187,25
142,48,586,11,4,316,828,84
39,47,626,1,26,326,260,135
394,46,7,148,84,328,218,36
17,28,676,110,11,333,1470,77
78,18,672,4,12,338,292,81
42,17,607,11,1491,351,268,162
43,16,615,5,28,371,769,169
44,13,598,17,31,373,119,32
296,12,616,10,33,375,11,154
560,11,587,1883,34,377,632,105
340,1,8,293,8,382,360,252
157,42,9,10,10,395,655,103
158,123,10,2,33,403,87,234
111,124,11,147,1254,414,391,222
351,127,12,109,9,417,1297,126
265,178,13,15,8,424,560,362
547,179,407,1,7,426,477,395
54,54,740,10,26,434,721,286
55,49,741,8,29,435,20,274
57,48,742,149,131,437,972,323
53,47,103,26,61,492,360,638
45,29,120,44,1508,494,638,721
165,19,743,25,195,509,944,371
4,18,744,21,196,510,411,466
92,17,745,43,198,516,1570,487
114,14,64,6,17,547,303,592
139,13,70,41,18,550,590,514
140,12,77,1887,19,558,340,662
254,2,98,14,22,596,947,648
624,1,465,2,2,615,379,574
764,41,153,151,3,619,99,633
141,122,113,113,25,637,1589,684
38,123,746,294,83,645,2117,585
393,126,582,1669,568,650,524,520
18,161,63,22,10,653,2043,626
77,55,67,775,11,699,1196,630
34,50,132,768,1492,715,1926,711
295,49,124,271,27,766,2132,718
559,48,141,295,30,777,2225,581
433,30,123,228,32,787,472,703
244,20,152,1738,33,796,2240,654
1,19,16,290,167,1010,543,40
2,18,747,48,7,1011,922,297
3,15,748,255,9,1027,144,446
4,14,749,1724,34,1053,2125,315
5,13,750,1670,1255,1054,1888,327
6,3,751,1747,10,1104,77,423
7,2,752,79,9,1105,93,187
8,1,332,12,8,1106,369,154
9,40,69,352,1271,1111,880,123
10,121,1468,120,270,1123,1076,736
11,122,492,6,219,1125,871,657
12,125,828,24,108,1126,379,424
13,20,110,217,225,1130,1113,251
14,17,1533,466,645,1146,2268,928
15,14,287,1637,240,1147,1178,949
16,13,684,82,242,1148,2088,963
17,12,832,27,245,1192,161,734
18,11,62,215,697,1259,1169,47
19,10,57,60,8,1269,739,391
20,9,55,427,116,1270,349,63
21,8,51,121,119,1318,1339,1
22,7,1275,1657,155,1537,623,2
23,6,28,274,542,1539,110,5
24,5,21,1684,3,1540,742,507
25,4,499,349,4,1541,1930,9
26,3,15,104,7,1542,41,58
27,34,408,297,11,1644,1918,972
28,64,25,293,19,1646,1585,119
29,209,2,310,1530,1754,919,117
30,225,10,311,1235,1796,1874,94
31,226,20,283,1237,1842,112,36
5,227,1362,584,1536,1989,1574,90
32,228,14,1379,1541,1,19,139
33,401,1199,485,1543,4,653,17
34,1086,1200,478,40,12,1383,867
35,1087,651,19,192,14,1589,708
3,1091,460,585,43,19,1682,705
2,1092,45,518,1715,25,71,173
1,21,114,1448,1717,28,1697,147
36,18,41,242,10,48,379,896
37,15,140,35,405,55,399,337
38,14,153,1434,199,57,1582,718
39,13,5,1380,76,59,1345,248
40,12,18,1457,1516,67,466,538
41,11,23,278,1519,70,174,509
42,10,5,296,77,80,328,340
43,9,102,314,1521,89,164,26
44,8,101,73,1522,93,570,37
47,7,845,176,427,100,1725,991
48,6,77,1347,25,112,635,108
49,5,85,372,24,114,1545,597
108,4,145,317,27,119,382,932
378,1,75,505,29,127,626,936
323,208,81,350,30,133,196,897
324,224,788,137,31,139,194,257
379,225,142,411,34,145,796,145
373,226,1042,1367,65,147,80,721
381,227,487,16,1378,149,653,300
382,1085,666,1394,208,150,199,273
170,1086,1051,639,78,158,1387,160
244,1090,1519,394,79,171,584,4
383,1091,1520,7,85,178,1375,384
384,22,850,3,93,179,1042,25
51,19,1521,20,97,192,376,312
52,16,170,21,216,198,1331,275
13,15,1038,7,218,202,655,215
307,14,1080,1414,105,210,380,195
385,13,15,513,107,212,1782,290
174,12,165,16,111,213,1988,196
175,11,11,256,131,232,1081,420
57,10,89,12,117,236,1621,725
237,9,185,49,36,247,1278,807
50,8,1416,1492,39,250,67,440
162,7,1196,985,133,258,229,481
33,6,1534,1366,41,262,50,82
32,5,1535,1334,42,272,181,51
29,2,1536,915,44,277,298,101
25,1,1537,884,1572,290,7,723
386,207,1538,38,46,314,969,250
166,223,1021,211,49,316,2124,204
311,224,1089,793,1175,331,34,790
38,225,1083,1358,52,334,1284,996
387,226,1539,1265,124,347,1767,131
77,1084,208,600,1211,350,39,853
388,1085,50,585,134,372,1740,100
32,1089,1522,1393,139,375,1568,990
26,1090,176,1405,136,384,1039,71
111,9,198,566,140,385,2068,67
249,8,241,23,1404,386,1202,28
5,7,86,1429,54,387,598,313
4,6,53,64,55,403,521,727
65,5,227,192,56,417,1218,238
389,4,32,191,1554,420,1257,705
251,3,39,115,150,421,338,327
390,2,147,5,165,423,1505,213
74,1,156,5,166,425,69,35
292,172,659,26,265,432,211,185
47,173,1329,681,724,433,736,960
481,10,872,667,1243,440,1425,667
315,9,179,776,1244,449,1581,299
325,4,1150,531,1410,452,390,335
306,3,12,1435,204,467,610,297
49,2,322,120,212,488,1167,428
44,3,214,110,241,491,407,592
43,15,1061,89,12,515,127,122
31,16,1474,566,248,516,398,591
482,18,1157,552,9,523,1087,429
310,19,451,10,1321,533,1574,474
467,20,248,31,308,544,1294,535
30,21,202,686,1326,571,769,332
31,22,206,672,1505,595,80,513
23,860,695,200,1589,614,508,800
66,861,706,21,5,623,280,644
34,862,714,676,329,624,805,624
46,863,1421,662,1697,625,1494,302
1,864,814,1056,20,626,221,303
2,11,325,655,143,629,525,442
3,10,40,641,1482,651,1214,443
4,5,613,750,169,684,1370,543
53,4,615,505,256,687,601,698
218,3,276,1,1349,712,512,764
55,1,37,796,258,749,555,812
568,62,330,795,72,788,577,304
384,61,18,4,1864,837,659,310
119,43,74,17,1866,864,134,448
26,42,1134,58,992,870,157,341
25,12,337,47,1646,880,813,486
569,11,1081,1855,1586,881,670,368
1,10,340,119,1393,913,591,462
2,9,71,5,1268,914,1003,124
3,8,1466,797,267,915,1067,735
52,7,490,796,216,1024,1089,656
217,6,826,3,105,1114,147,425
54,5,112,16,222,1201,646,252
567,4,1531,57,642,1205,355,927
383,3,285,46,237,1206,1325,948
118,53,682,1856,239,1209,1182,962
27,54,830,120,242,1210,1103,733
26,55,64,4,694,1211,491,48
568,56,59,1,5,1212,430,390
1,140,57,1691,113,1213,1364,64
2,141,53,5,116,1277,57,1
51,142,1273,1935,1400,1304,1706,4
216,372,30,289,152,1305,323,506
53,63,23,103,539,1306,1114,716
566,62,497,92,1,1307,144,76
382,60,13,1694,4,1308,2120,147
117,42,590,9,14,1309,1861,88
28,38,124,708,791,1317,2162,10
27,37,123,1118,461,1318,937,59
567,35,406,1618,1510,1319,1079,971
1,29,23,1762,1511,1320,365,120
50,23,8,1940,16,1321,1649,118
215,18,18,204,1527,1322,2133,95
52,17,1360,190,173,1323,2018,37
565,14,109,136,1533,1324,1781,91
381,13,491,213,1538,1325,30,140
116,1,345,1946,1540,1326,1158,18
29,2,33,76,189,1429,1196,866
28,30,12,15,40,1438,1750,706
566,118,1197,57,1712,1439,766,174
49,152,1198,294,1714,1584,266,148
214,285,649,98,7,1589,1057,895
51,383,458,87,1353,1628,87,338
49,484,43,56,352,1689,1526,719
48,485,160,380,196,1829,1400,249
564,591,116,1699,73,1830,2063,537
380,693,43,1885,1513,1902,1685,62
115,923,138,79,1516,1963,1321,2
30,1039,7,35,74,1964,1718,341
29,1042,21,14,1518,1982,1804,27
565,52,3,1594,1519,1983,632,38
1,42,103,1222,424,1984,580,990
578,112,843,1102,22,1985,1747,34
3,113,75,1112,21,3,173,109
8,134,83,1133,24,11,453,53
213,752,258,1954,26,13,2024,14
106,753,73,577,27,18,1818,57
15,1545,79,713,28,24,2105,596
17,43,786,893,31,26,34,931
216,42,492,21,432,27,906,21
104,1073,493,12,434,42,511,935
577,63,125,1,436,47,1602,896
226,54,494,11,438,54,1395,258
527,32,52,599,1734,55,437,146
528,26,140,2,62,56,26,94
371,25,152,963,1375,58,144,722
2,1,156,921,445,60,1672,301
3,5,161,163,447,66,1874,3
4,55,167,914,449,69,940,130
6,27,178,33,205,73,395,127
7,26,182,22,453,77,696,98
212,4,664,32,75,79,489,99
8,138,187,578,457,80,469,85
9,28,192,23,76,88,880,385
105,27,198,942,82,89,1050,26
532,2,1049,960,90,90,907,313
14,1,1517,900,94,91,766,276
16,3,1181,1,213,92,580,216
215,1032,1518,15,101,99,1065,196
15,29,848,142,215,111,968,291
103,28,1519,881,102,113,545,197
13,3,168,137,104,118,1334,421
12,2,1036,62,128,126,894,726
11,1,1078,11,33,132,1091,806
255,2,17,1,36,138,884,371
626,136,163,611,130,144,74,734
60,1031,13,10,38,146,485,737
13,67,91,264,39,148,502,61
15,36,183,975,41,149,655,83
247,30,1414,927,1569,157,512,52
612,29,1194,933,43,160,1161,102
252,4,1532,32,46,165,185,724
207,3,1533,18,1172,170,670,251
208,2,1534,175,49,177,1363,205
209,1,1535,9,121,178,808,789
161,1,1536,61,1208,191,554,995
1,1030,1019,1,131,197,975,132
2,31,1087,19,136,201,430,852
3,30,1081,22,133,204,139,101
4,38,1537,11,137,209,1109,989
5,37,206,20,1401,212,330,72
6,36,48,21,51,220,1340,68
7,35,1520,2,52,231,1112,29
661,34,174,5,53,234,489,312
662,32,196,1,1551,235,66,728
663,31,239,10,508,246,1312,239
648,6,60,103,510,249,690,36
649,5,88,124,513,260,752,154
375,4,55,1616,147,261,432,959
650,3,225,1634,162,270,924,183
651,2,139,1961,163,275,489,192
647,1,145,3,262,276,125,191
163,39,657,41,721,289,522,666
164,34,870,1637,1240,313,1142,300
364,33,177,867,1241,330,749,336
165,32,1148,90,201,333,608,298
10,9,10,1670,15,340,564,427
11,6,320,31,12,349,141,591
12,2,212,34,1318,363,17,123
13,4,1059,41,305,371,65,592
14,40,1155,39,1323,374,317,428
15,48,449,24,1502,383,268,546
16,105,246,30,292,386,284,473
17,106,693,40,2,402,13,534
18,107,561,23,326,416,595,331
19,132,704,33,1694,419,347,514
353,218,562,70,335,422,1362,799
354,286,712,8,337,424,167,643
355,287,1419,28,341,431,378,623
356,470,812,13,17,432,669,301
17,471,323,2,140,439,301,302
21,472,38,29,1479,448,1138,441
22,473,611,30,166,451,532,442
23,474,613,1970,253,466,1297,542
359,475,274,6,1346,514,933,697
15,476,35,50,255,515,1330,763
14,40,328,99,69,522,1416,811
13,35,20,1679,989,532,244,303
24,34,76,798,217,543,1717,311
619,33,1132,1387,218,613,851,447
64,10,335,22,1643,622,949,342
26,7,1079,25,1583,623,825,575
27,3,338,32,1390,624,743,581
28,1,79,30,1267,625,1125,125
29,3,1458,15,266,650,1076,261
30,39,482,21,215,683,1092,734
32,47,818,31,1377,686,821,655
1,104,558,14,104,711,1403,426
657,105,120,24,221,748,461,253
218,106,1523,1777,641,787,1385,522
219,131,277,189,235,857,383,325
3,217,674,175,236,858,268,926
7,285,822,121,238,863,31,947
8,286,633,198,241,879,1780,961
102,469,72,62,692,912,1529,724
11,470,635,14,693,913,945,744
559,471,67,42,696,914,984,732
375,472,65,83,4,1023,693,743
18,473,61,72,112,1047,1663,801
256,474,1265,1847,115,1200,356,803
20,475,9,1846,151,1204,1123,49
21,75,134,41,1293,1205,224,962
16,74,38,40,1294,1303,1894,964
15,73,31,59,538,1304,1666,618
14,71,588,56,3,1306,1043,389
220,70,489,60,15,1316,488,65
81,69,5,51,15,1317,1866,3
82,68,582,1494,1526,1318,242,505
83,53,132,1486,1532,1319,1451,11
37,46,131,1900,1537,1320,65,60
84,44,398,64,1539,1437,429,970
30,41,15,20,188,1438,32,121
294,40,10,1729,39,1495,796,119
656,39,1352,29,1711,1496,54,96
217,38,4,1609,1713,1497,1118,38
218,37,641,1854,6,1498,961,92
2,35,450,92,1513,1499,413,141
6,12,35,95,195,1500,537,19
7,11,124,102,72,1583,619,865
101,10,51,100,1512,1627,237,707
10,9,130,85,1515,1688,286,175
558,8,15,91,73,1828,270,149
374,7,13,101,1517,1829,541,894
255,6,5,84,1518,1901,41,339
19,5,111,94,423,1962,901,503
20,3,835,41,21,1963,291,534
22,2,67,30,20,1981,679,720
578,1,75,1259,23,1982,463,250
315,3,65,1,25,1983,760,536
324,14,71,2,26,1984,910,342
219,18,778,421,225,1,431,28
80,20,44,1536,27,3,742,39
81,308,81,1528,226,5,467,989
82,905,124,84,30,6,260,110
36,906,132,105,1733,10,322,326
83,908,656,136,438,11,457,595
39,76,1041,1597,440,13,2,22
593,75,1509,1615,61,15,494,895
322,74,394,1374,1374,16,240,259
5,72,1510,1125,204,17,1395,4
6,71,840,1942,1390,18,919,147
61,70,1511,22,81,19,555,5
812,69,160,22,89,22,952,723
813,67,1028,71,93,25,1038,302
9,59,1070,57,212,31,839,2
12,58,25,770,480,32,1339,386
557,54,155,50,214,36,571,27
373,47,21,53,101,38,447,314
17,45,99,60,103,40,365,217
30,44,175,58,127,45,747,197
29,42,1406,43,32,47,698,292
18,41,1186,49,35,50,714,198
19,40,1524,59,129,52,443,422
28,39,1525,42,37,61,1025,727
21,38,1526,52,38,69,83,805
60,36,1527,1635,40,70,70,356
27,13,1528,1272,1568,74,208,366
417,12,1011,523,42,79,1671,372
228,11,1079,525,45,81,397,363
34,10,1073,517,1171,82,776,735
28,9,1529,524,48,84,1634,354
592,8,198,514,120,94,1063,738
207,7,40,1818,1207,102,1161,281
208,6,1512,148,130,105,607,84
321,4,114,134,135,107,492,53
4,3,166,80,132,111,255,103
5,2,343,157,136,112,1556,725
99,1,1193,1,1400,113,1670,252
8,2,758,1902,50,115,625,206
556,13,188,420,51,117,1191,788
372,17,231,2143,1500,120,39,994
226,19,96,392,52,129,254,133
253,307,63,1941,1550,130,159,851
17,904,229,23,507,132,205,226
18,905,217,21,509,139,192,234
60,907,145,1770,512,153,572,102
322,74,137,70,146,154,278,450
416,6,649,1826,514,156,69,879
227,334,862,1820,516,169,1002,988
217,561,169,1650,529,175,894,73
78,5,1140,769,531,180,579,69
79,4,543,2085,709,194,110,30
80,1,887,2009,710,205,387,311
34,2,888,1821,711,208,666,729
81,3,889,1271,161,212,968,240
247,4,891,1901,162,221,1045,324
591,6,2,375,261,222,307,257
1,7,312,379,720,234,916,37
2,2,204,382,1239,247,1183,958
320,5,1051,384,1240,248,1241,665
98,6,1147,1754,1602,267,2207,301
813,161,742,1940,1614,277,1829,617
5,46,789,24,200,292,1465,774
6,1,441,20,16,295,1862,760
623,1,238,69,13,299,1948,733
45,2,680,59,304,310,1749,955
250,4,685,1938,1322,315,1967,337
7,5,696,1693,1501,341,4,299
8,8,704,626,1,366,64,426
9,7,895,632,325,367,1223,590
11,3,1411,1351,1693,397,347,591
12,4,897,1338,242,399,763,124
13,3,695,1488,8,415,1144,593
16,1,700,129,9,430,871,427
17,2,900,115,11,455,756,536
18,3,903,61,682,484,519,472
32,133,1149,9,12,496,1378,533
